"recnum","fc_num","contact_date","sex","race","age","build","hair_style","complexion","ethnicity","otherclothing"
100045342,F180032792,2018-01-29 11:20:00,Male,White,31,Small,,Medium,Hispanic Origin,"BLACK JACKET,GREY SWEAT PANTS"
100045637,F180032952,2018-02-06 14:00:00,Male,Black,25,Medium,,Dark Brown,Not of Hispanic Origin,"BLACK WINTER HAT, BLACK/WHITE HOODIE, BLUE JEANS"
100045516,F180032894,2018-02-04 02:40:00,Male,Black,31,Small,,Medium,Not of Hispanic Origin,
100044962,F180032488,2018-01-17 11:25:00,Male,Black,25,,,,,BLACK JACKET BLUE JEANS
100045222,F180032705,2018-01-26 17:20:00,Male,White,23,Thin,Short,Light Brown,Hispanic Origin,"BLACK TRACK JACKET, BLUE JEANS"
100045505,F180032878,2018-02-03 18:08:00,Male,White,23,Thin,,Light Brown,Hispanic Origin,
100045591,F180032945,2018-02-06 20:00:00,Male,Black,37,Medium,,Dark,Not of Hispanic Origin,RED JACKET
100046072,F180033271,2018-02-20 14:15:00,Male,Black,37,Medium,,Dark,Not of Hispanic Origin,
100044963,F180032489,2018-01-17 11:03:00,Male,Black,18,Thin,Curly,Medium,Hispanic Origin,"WHITE SHIRT, BLUE SWEATS, WHITE SNEAKERS"
100044965,F180032503,2018-01-17 18:05:00,Male,Black,15,,,,,"BLACK COAT, BLACK HOODED SWEATSHIRT, TAN PANTS, BLACK SNEAKERS."
100045705,F180033010,2018-02-10 22:42:00,Male,Black,21,,,Light Brown,Not of Hispanic Origin,
100045444,F180032851,2018-02-01 20:13:00,Male,Black,31,Medium,,Medium Brown,,"BLACK TSHIRT, BLACK JACKET, BLACK JEANS."
100045548,F180032916,2018-02-05 19:45:00,Male,Black,26,Medium,Short,Dark Brown,Not of Hispanic Origin,"BLACK HOODIE, BLACK SWEATPANTS, GRAY SNEAKERS"
100044998,F180032541,2018-01-18 18:00:00,Male,Black,18,Thin,,Medium,Unknown,
100044967,F180032502,2018-01-17 18:36:00,Male,Black,20,Medium,Short,Brown,Not of Hispanic Origin,"GRAY SWEAT SUIT, BROWN BOOTS"
100044968,F180032502,2018-01-17 18:36:00,Male,Black,,Thin,Braids,Brown,Not of Hispanic Origin,"BLACK COAT WITH FUR HOODY, GRAY SWEAT PANTS, WHEAT TIMBSERLAND BOOTS"
100044972,F180032521,2018-01-18 13:15:00,Male,White,39,,,,,"GRAY NORTH FACE HOODIE, BLUE JEANS, BLACK SNEAKERS"
100044973,F180032521,2018-01-18 13:15:00,Female,White,37,,,,,
100044974,F180032466,2018-01-16 09:00:00,Male,Black,56,,,,,
100044975,F180032467,2018-01-16 09:15:00,Male,Black,52,Medium,Bald,Medium,Not of Hispanic Origin,"GRAY SWEATSHIRT, GRAY T-SHIRT, WHITE LONGSLEEVE SHIRT UNDERNEATH, JEANS, BOOTS"
100045263,F180032734,2018-01-27 18:12:00,Male,Black,19,Medium,,Dark Brown,Not of Hispanic Origin,"RED PUFFY VEST, GREY HOODY (WITH PRINT ON SIDE OF HOOD), BLUE JEANS, AND ROYAL  BLUE SNEAKERS"
100045294,F180032767,2018-01-29 02:16:00,Female,White,21,Small,Long,Light,Unknown,
100044978,F180032534,2018-01-19 11:20:00,Male,White,52,Thin,Thick,Light,Not of Hispanic Origin,"BLACK LEATHER JACKET, BLUE JEANS, BLACK RED SOX WINTER HAT"
100045311,F180032770,2018-01-29 02:46:00,Male,Black,45,Medium,,Medium Brown,Not of Hispanic Origin,
100045003,F180032546,2018-01-19 23:15:00,Male,White,20,,,,Not of Hispanic Origin,"BLUE SHIRT, KHAKI PANTS"
100045001,F180032542,2018-01-19 18:30:00,Male,White,43,Stocky,,,,KHAKI PANTS AND RED WINTER COAT
100045418,F180032816,2018-01-31 16:39:00,Male,Black,21,Small,,Medium Brown,Not of Hispanic Origin,"GOLDEN STATE WARRIORS HAT, BLK HOODIE, WHITE T SHIRT, BLUE JEANS, BLUE AIR FORCE ONES"
100045004,F180032553,2018-01-20 09:30:00,Male,Black,43,Heavy,Long,Light Brown,Not of Hispanic Origin,"DARK BLUE SHIRT WITH RED/WHITE SLEEVES, BLUE JEANS, BLACK BOOTS"
100045011,F180032565,2018-01-20 14:15:00,Male,White,55,Medium,Short,Medium,Hispanic Origin,"GREY HOODIE, DARK PANTS"
100045060,F180032568,2018-01-20 17:29:00,Male,White,29,Heavy,Long,,Hispanic Origin,
100045018,F180032515,2018-01-17 22:00:00,Male,White,20,Heavy,Short,Light,Not of Hispanic Origin,"BRUINS JERSEY, KHAKI PANTS, TAN LEATHER WORK BOOTS"
100045036,F180032581,2018-01-21 21:30:00,Male,Black,23,,,,Not of Hispanic Origin,
100045267,F180032754,2018-01-28 16:48:00,Male,Black,23,Medium,,Medium,Not of Hispanic Origin,
100046107,F180033284,2018-02-20 16:30:00,Male,Black,23,Medium,,Medium,Not of Hispanic Origin,
100045039,F180032584,2018-01-22 03:00:00,Female,Black,22,,,,,
100045040,F180032584,2018-01-22 03:00:00,Female,Black,28,,,,Hispanic Origin,
100045041,F180032586,2018-01-21 18:01:00,Male,Black,26,,,,,
100045808,F180033087,2018-02-13 21:20:00,Male,Black,25,Small,,Medium,Not of Hispanic Origin,
100046110,F180033284,2018-02-20 16:30:00,Male,Black,25,Small,,Medium,Not of Hispanic Origin,
100045675,F180032993,2018-02-09 11:30:00,Male,Black,24,Heavy,,Medium Brown,Not of Hispanic Origin,"GREY SWEATER, GREY SWEATPANTS, BLACK SNEAKERS"
100045042,F180032586,2018-01-21 18:01:00,Female,Black,24,,,,,
100045043,F180032585,2018-01-21 22:00:00,Male,Black,33,,,,,
100045044,F180032536,2018-01-19 00:00:00,Male,White,23,,,,Hispanic Origin,
100045045,F180032588,2018-01-22 11:47:00,Male,White,43,Thin,,Light,Not of Hispanic Origin,"RED SWEATSHIRT, GREEN SHIRTSHIRT, BLACK CARGO PANTS, WORN BLACK SNEAKERS"
100045047,F180032591,2018-01-22 12:49:00,Male,Black,40,Average,Short,Medium Brown,Hispanic Origin,"GREY HOODED SWEATSHIRT, BLACK JACKET, BLACK SWEAT PANTS WITH AN ORANGE STRIPE, AND GREY SHOES"
100045049,F180032504,2018-01-17 00:00:00,Male,Black,,Medium,Short,Light Brown,Not of Hispanic Origin,"BLACK JACKET, BLACK SWEAT PANTS, AND RED ADDIAS SNEKAERS"
100045050,F180032508,2018-01-18 01:05:00,Male,White,34,Thin,Short,Light,Not of Hispanic Origin,GRAY AND WHITE JACKET/ BLACK PANTS/ BLACK HAT
100045051,F180032517,2018-01-18 10:50:00,Male,White,47,Average,Short,Medium,Not of Hispanic Origin,"GRAY HOODIE, BLUE JACKET, BABY BLUE BACKPACK"
100045052,F180032557,2018-01-20 12:30:00,Male,Black,24,,,,,
100045058,F180032562,2018-01-17 12:55:00,Male,Black,18,Small,Short,Dark Brown,,"BLACK JACKET, BLUE JEANS, BLACK SNEAKERS"
100045059,F180032568,2018-01-20 17:29:00,Male,Black,21,Thin,,Black,Unknown,"BLACK KNIT HAT (SKI MASK EYE HOLES), TIGHT FIT GREY HOODIE WITH ""SUPREME"" ON SHOULDERS AND ANGELS DOWN SLEEVE, GREY CARGO PANTS, BLACK/GREY/WHITE SNEEKERS."
100045083,F180032600,2018-01-22 21:50:00,Male,Black,24,Thin,Thick,Brown,Hispanic Origin,
100045084,F180032600,2018-01-22 21:50:00,Male,Black,25,,,,Hispanic Origin,BLACK JACKET
100045085,F180032602,2018-01-22 21:55:00,Male,Black,38,,,,,"RED/BLACK/GREY/WHITE STRIPED WINTER HAT, BLACK LEATHER JACKET, BLACK SWEATS, BROWN BOOTS, RED T-SHIRT WITH MARIJUANA LEAF"
100044817,F180032421,2018-01-15 00:44:00,Male,White,53,Heavy,,,Not of Hispanic Origin,
100045086,F180032606,2018-01-23 03:50:00,Male,Black,36,,,,Not of Hispanic Origin,"GRAY WINTER HAT, BLACK NORTHFACE JACKET WITH BRIGHT GREEN STRINGS, GRAY SWEATPANTS, DARK BOOTS. (THICK BEARD)."
100045188,F180032692,2018-01-26 09:00:00,Male,Black,34,Small,,Medium Brown,,"BLUE JEANS, GRAY SWEATSHIRT, BLACK HAT"
100044818,F180032420,2018-01-14 22:31:00,Male,White,27,Thin,Braids,Light Brown,Hispanic Origin,"LONG THIN BRAIDS, TATOOED HANDS."
100044819,F180032419,2018-01-14 21:21:00,Male,White,20,,,,,"GRAY SWEATSHIRT, GRAY SWEATPANTS, GRAY NIKE SNEAKERS"
100044820,F180032419,2018-01-14 21:21:00,Male,Black,24,,,,,"BLACK JACKET, GRAY SWEATSHIRT, BROWN BOOTS"
100044827,F180032413,2018-01-13 21:41:00,Male,Black,14,,,,,
100045871,F180033127,2018-02-15 03:45:00,Male,Black,27,Medium,Curly,Medium,Not of Hispanic Origin,"BLACK CELTICS BALL CAP, GRAY LEATHER JACKET, GRAY JEANS"
100046073,F180033271,2018-02-20 14:15:00,Male,Black,38,Medium,,Dark Brown,Not of Hispanic Origin,
100045593,F180032945,2018-02-06 20:00:00,Male,Black,38,Medium,,Dark Brown,Not of Hispanic Origin,ALL BLACK
100045760,F180033052,2018-02-12 19:55:00,Male,Black,23,Thin,Short,Dark Brown,Not of Hispanic Origin,"BLUE SWEATSHIRT WITH RED ""BOSTON"" LOGO, BLACK JEANS, THIN FACE, THIN MOUSTACHE AND SMALL GOATEE"
100045571,F180032897,2018-02-05 02:49:00,Male,Black,26,Medium,,Light Brown,Not of Hispanic Origin,
100045684,F180033002,2018-02-10 15:04:00,Male,Black,25,Medium,,Medium,Unknown,
100044828,F180032413,2018-01-13 21:41:00,Male,Black,17,,,,,
100044829,F180032434,2018-01-15 12:00:00,Male,Black,53,Stocky,Short,Dark,Not of Hispanic Origin,"RIPPED MAROON SWEATPANTS, BLACK HOODIE, BLACK KNIT HATE"
100044836,F180032438,2018-01-15 16:50:00,Male,White,34,Medium,Receding / Thin,Light,Not of Hispanic Origin,"CAMMO CARHART HAT, BLACK JACKET W/ RED TRIM (RED NUMBER FIVE ON LEFT CHEST), BLUE JEANS"
100045753,F180033044,2018-02-12 15:05:00,Male,Asian,41,Small,Short,Medium,Not of Hispanic Origin,"BLACK JACKET, BLACK JEANS, RED CAP, GREY SNEAKERS"
100045274,F180032756,2018-01-28 16:35:00,Male,Black,33,Heavy,Short,Medium,Not of Hispanic Origin,
100045860,F180033112,2018-02-14 20:20:00,Male,Black,33,Heavy,,Medium,Not of Hispanic Origin,
100044837,F180032436,2018-01-15 14:00:00,Male,Unknown,46,Medium,Short,Medium,Not of Hispanic Origin,"BLUE TRACK PANTS, BROWN SHOES, BLACK JACKET"
100044882,F180032464,2018-01-16 14:07:00,Male,Black,33,Thin,Braids,Medium Brown,Not of Hispanic Origin,"BLUE JEANS, JEAN JACKET, BLACK SHIRT, BLACK SNEAKERS"
100045794,F180033070,2018-02-07 10:30:00,Female,White,40,Medium,Long,Medium,Not of Hispanic Origin,"BLACK HOODIE, BLUE JEANS, BROWN BOOTS"
100044947,F180032518,2018-01-18 11:20:00,Male,White,24,Medium,Short,Fair,Unknown,"BLUE FLANEL LONG SLEEVE SHIRT/COAT, DARK HOODED SWEATSHIRT INDERNEATH COAT, BLUE JEANS, DARK SNEAKERS/SHOES"
100044948,F180032520,2018-01-18 13:47:00,Male,Black,61,Thin,,Dark Brown,Not of Hispanic Origin,"GREY KNIT HAT, BLUE SKI JACKET, LIGHT BLUE JEANS, BROWN BOOTS, GREY WALKING CANE"
100045197,F180032636,2018-01-24 13:00:00,Male,Black,32,,,,,
100045200,F180032667,2018-01-25 13:50:00,Male,White,33,Thin,Short,Fair,Unknown,GRAY SWEAT PANTS AND BLUE JACKET
100045827,F180033099,2018-02-14 16:18:00,Male,Black,29,Medium,,Dark Brown,Unknown,"GREEN SWEATSHIRT, GREY SWEATPANTS"
100046050,F180033245,2018-02-17 09:00:00,Female,White,34,Thin,Long,Light,,"BLUE COAT, BLUE JEANS, BLACK SNEAKERS"
100045207,F180032627,2018-01-24 02:30:00,Male,Black,27,,,,,"GRAY HOODED SWEATSHIRT, BLACK SHIRT, DARK PANTS, GLASSES, GRAY NECKLACE"
100044779,F180032402,2018-01-13 00:00:00,Male,Black,27,Thin,,Light,Not of Hispanic Origin,"BLUE SHIRT, GREY SWEATPANTS, BLUE NIKES, GREY HOODIE & BLACK HOODIE"
100044986,F180032450,2018-01-15 19:45:00,Male,White,23,Thin,,Light,Hispanic Origin,
100045021,F180032566,2018-01-20 18:30:00,Male,White,16,Thin,Short,Light Brown,Hispanic Origin,"BLACK JACKET WITH WHITE HORIZONTAL STRIPES.  RJACKET HAD A CIRCULAR LOGO WITH BLUE OUTLINE ON LEFT BREAST, AND DARK SWEAT PANTS"
100045025,F180032570,2018-01-20 23:00:00,Male,Black,18,Thin,Curly,Light Brown,Hispanic Origin,"JACKET, SWEATSHIRT, JEANS, LEG BRACE ON RIGHT LEG UNDER PANTS."
100050660,F180036276,2018-06-14 17:23:00,Female,White,34,,,,,"RED SHIRT, BLUE JEANS"
100050693,F180036361,2018-06-14 18:00:00,Male,Unknown,29,,,,Hispanic Origin,"BLUE HORNETS HAT, LIGHT BLUE T SHIRT, BLUE JEANS"
100050755,F180036283,2018-06-14 20:30:00,Male,White,,Thin,,,,"BLACK SNAPBACK HAT WITH RED GRAPHIC DESIGN, BLACK WINTER COAT, WHITE T-SHIRT, BLACK MESH SHORTS, BLACK SNEAKERS"
100050826,F180036448,2018-06-19 19:00:00,Male,Black,30,Thin,,Medium Brown,Not of Hispanic Origin,
100050919,F180036497,2018-06-20 18:35:00,Male,Black,30,Thin,,Medium Brown,Not of Hispanic Origin,
100051248,F180036699,2018-06-27 13:00:00,Male,Black,20,Small,,Light Brown,Hispanic Origin,
100050941,F180036466,2018-06-20 06:30:00,Male,White,41,Stocky,,Light Brown,Hispanic Origin,"WHITE POLO SHIRT WITH HORIZONTAL BLUE STRIPES, RED PLAID SHORTS"
100051535,F180036828,2018-07-02 19:45:00,Male,White,64,Average,,Light,Not of Hispanic Origin,
100050962,F180036532,2018-06-21 18:20:00,Male,Black,25,Small,Braids,Dark Brown,,"BLUE TSHIRT, GRAY SHORTS"
100050935,F180036452,2018-06-18 00:50:00,Male,Black,45,Medium,,Medium,Unknown,
100051094,F180036567,2018-06-22 12:51:00,Male,Black,31,Medium,,Light,Unknown,
100050873,F180036481,2018-06-20 15:39:00,Male,Black,30,Small,,Medium Brown,Not of Hispanic Origin,
100050850,F180036446,2018-06-18 18:30:00,Male,Black,30,Small,,Medium Brown,Not of Hispanic Origin,"WHITE TEE SHIRT, BLACK AND WHITE SWEATPANTS"
100051052,F180036589,2018-06-23 00:00:00,Male,White,48,Small,Short,Light,,"WEARING A PURPLE GAP HOODED SWEATSHIRT, BLACK SHORTS, AND A BLACK KNIT HAT"
100051239,F180036687,2018-06-26 15:20:00,Male,Black,25,Small,,Light Brown,Hispanic Origin,GRAY/BLACK MECHANIC JUMPSUIT
100050820,F180036412,2018-06-19 02:45:00,Male,Black,53,Medium,,Medium Brown,Not of Hispanic Origin,"NY METS BLUE/ORANGE HAT,WHITE T SHIRT,BLUE SHORTS"
100051210,F180036665,2018-06-26 14:30:00,Female,Black,28,Medium,Straight,Medium Brown,Not of Hispanic Origin,"BLACK SHIRT, BLACK JACKET"
100051250,F180036574,2018-06-22 00:00:00,Male,White,37,Heavy,,Light,Not of Hispanic Origin,
100051057,F180036169,2018-06-11 17:00:00,Male,White,26,Stocky,Short,Light Brown,Hispanic Origin,"TEE SHIRT, JEANS"
100051524,F180036867,2018-07-03 20:45:00,Male,Black,65,Small,Short,Medium Brown,Hispanic Origin,"BLACK CAP, BLACK T-SHIRT, BLACK JEANS"
100050818,F180036398,2018-06-18 17:26:00,Male,White,60,Medium,,Light,Not of Hispanic Origin,
100051512,F180036864,2018-07-02 23:45:00,Female,Black,27,Medium,Short,Medium Brown,Not of Hispanic Origin,"GREEN T-SHIRT, BLACK SHORTS, GREY SNEAKERS"
100051185,F180036657,2018-06-25 01:30:00,Male,Black,27,Medium,,Medium Brown,Not of Hispanic Origin,"BLK HOODIE, BLUE JEANS"
100051247,F180036699,2018-06-27 13:00:00,Male,White,22,Stocky,,Light Brown,Hispanic Origin,
100051334,F180036743,2018-06-28 17:04:00,Male,Black,21,Heavy,,Dark Brown,Not of Hispanic Origin,
100051333,F180036743,2018-06-28 17:04:00,Male,Black,26,Heavy,,Dark Brown,Not of Hispanic Origin,
100050952,F180036456,2018-06-18 00:00:00,Male,White,38,Medium,,Medium,Not of Hispanic Origin,
100050998,F180036547,2018-06-21 19:51:00,Male,White,35,Medium,,,,
100050769,F180036400,2018-06-18 17:02:00,Male,Black,21,Medium,,Dark Brown,Not of Hispanic Origin,
100050875,F180036478,2018-06-20 14:20:00,Male,Black,25,Medium,,Dark,Not of Hispanic Origin,"RED T-SHIRT, BLUE JEANS"
100050874,F180036481,2018-06-20 15:39:00,Male,Black,29,Small,,Light Brown,Hispanic Origin,
100051031,F180036546,2018-06-21 17:45:00,Male,Black,26,Small,,Medium,Not of Hispanic Origin,
100051214,F180036667,2018-06-25 18:25:00,Male,Black,26,Small,,Medium,Not of Hispanic Origin,
100051126,F180036623,2018-06-24 23:23:00,Male,Black,29,Medium,,Medium Brown,Not of Hispanic Origin,
100050515,F180036224,2018-06-13 14:05:00,Female,White,21,,,,,
100050839,F180036464,2018-06-20 01:02:00,Male,Black,26,Small,,Medium,Not of Hispanic Origin,
100051169,F180036656,2018-06-25 10:00:00,Male,Black,27,Medium,,Dark,Unknown,
100051140,F180036606,2018-06-24 09:00:00,Female,Black,32,,,,Not of Hispanic Origin,"BLACK COAT, BLACK SWEATPANTS"
100050516,F180036256,2018-06-14 08:05:00,Male,Black,41,Heavy,Short,Medium Brown,Not of Hispanic Origin,"BLACK SHIRT, BLUE PANTS, WHITE JORDANS"
100051533,F180036812,2018-07-01 19:01:00,Male,Black,24,Small,,Light Brown,Hispanic Origin,"BLACK HAT, BLACK SHIRT, BLACK PANTS, GOLD CHAIN, SUNGLASSES"
100050583,F180036292,2018-06-15 11:59:00,Male,White,32,,,,Not of Hispanic Origin,
100050518,F180036263,2018-06-14 11:15:00,Female,White,30,Thin,Long,Light,Unknown,"WHITE T SHIRT WITH GREEN SHAMROCK ON FRONT, GRAY SWEATPANTS,"
100050403,F180036193,2018-06-12 08:59:00,Male,White,44,Thin,,Light,Not of Hispanic Origin,
100050150,F180036038,2018-06-06 19:30:00,Male,White,18,,,Light Brown,Hispanic Origin,"BLACK ADIDAS T-SHIRT WHITE LETTERING, GRAY SWEATPANTS, MITCHELL & NESS, BLACK/WHITE JORDANS, BLACK CHICAGO BULLS HAT WHITE LETTERING (MLS CHINO)"
100050214,F180036071,2018-06-07 20:04:00,Female,White,37,,,,Not of Hispanic Origin,
100051342,F180036757,2018-06-29 10:00:00,Male,Black,34,Medium,Short,Medium Brown,Not of Hispanic Origin,WHITE T-SHIRT
100050449,F180036223,2018-06-13 12:30:00,Female,White,37,Medium,,,Not of Hispanic Origin,"PEACH COLORED HOODIE, BLACK PANTS"
100050130,F180036030,2018-06-06 12:11:00,Male,White,48,Average,Short,Medium,Not of Hispanic Origin,"HARVARD BASEBALL HAT, BLACK SHIRT, BLACK PANTS, NAVY BLUE RUNNING SNEAKERS"
100050922,F180036497,2018-06-20 18:35:00,Male,Black,35,Medium,,Light Brown,Not of Hispanic Origin,
100050740,F180036375,2018-06-17 20:40:00,Male,Black,28,Medium,,Medium Brown,Not of Hispanic Origin,
100050985,F180036540,2018-06-21 17:30:00,Male,Unknown,35,Medium,,Medium,,
100051438,F180036806,2018-06-30 21:45:00,Male,Black,28,Medium,Braids,Light Brown,Hispanic Origin,"NO SHIRT, SHORTS"
100051276,F180036676,2018-06-26 17:00:00,Male,White,42,Thin,,Medium,Not of Hispanic Origin,
100051305,F180036683,2018-06-26 01:19:00,Male,Black,34,Thin,,Medium,Hispanic Origin,
100050959,F180036525,2018-06-21 17:10:00,Male,White,34,Small,,Light,,"BLACK BASEBALL HAT, GRAY T SHIRT, BLACK SHORTS, BLACK SANDALS WITH SOCKS"
100050678,F180036334,2018-06-16 13:00:00,Male,Black,34,Medium,Short,Medium Brown,Not of Hispanic Origin,BLACK SHIRT
100050745,F180036382,2018-06-18 04:17:00,Male,Black,42,Medium,Short,Medium Brown,Not of Hispanic Origin,"BLUE RED SOX JERSEY WITH RED SIDES, BLACK TSHIRT WITH SHITE WRITTING UNDERNEATH, BLACK CARGO SHORTS, STUD EARINGS, BLACK ADDIDAS HIGH TOP SNEAKERS WITH WHITE AND RED ON THE BACK, BLACK SUN GLASSES, BLACK FLAT CAP (KANGOL STYLE) HAT"
100050519,F180036264,2018-06-14 11:15:00,Male,White,35,Thin,Short,Light,Unknown,"BLACK JACKET, GRAY PANTS"
100051511,F180036864,2018-07-02 23:45:00,Male,Black,29,Medium,,Medium Brown,Not of Hispanic Origin,"RED/WHITE/BLUE T-SHIRT, BLUE JEANS, BLACK SNEAKERS, BLACK HAT"
100051262,F180036714,2018-06-27 01:50:00,Male,Black,28,Medium,,Medium,Not of Hispanic Origin,"WHI ""BULLS"" JERSEY, DARK PANTS, GOLD COLORED NIKES"
100051514,F180036865,2018-07-03 19:35:00,Male,Black,26,Medium,Short,Medium Brown,Not of Hispanic Origin,"KNOWN GANG MEMBER (HOMES AVE)
PRIOR FIREARMS CONVICTIONS"
100050908,F180036503,2018-06-20 18:46:00,Male,White,23,Medium,Short,Medium,Hispanic Origin,PRIOR DRUG CHARGES (POSS A)
100051432,F180036803,2018-07-01 13:00:00,Male,Black,23,Medium,Short,Dark Brown,Not of Hispanic Origin,WHITE T-SHIRT
100050715,F180036371,2018-06-17 16:50:00,Male,White,27,Small,,Light,Hispanic Origin,
100051448,F180036821,2018-06-29 14:20:00,Male,Black,21,,,Dark Brown,Not of Hispanic Origin,ORANGE SHIRT
100051326,F180036735,2018-06-28 18:11:00,Male,Black,39,Thin,,Medium Brown,Not of Hispanic Origin,
100050989,F180036539,2018-06-20 18:29:00,Male,Black,24,Thin,,Light Brown,,
100050803,F180036418,2018-06-19 10:57:00,Male,Black,32,Stocky,,Dark Brown,Not of Hispanic Origin,"BLUE JEANS, BLK SNEAKERS"
100050664,F180036328,2018-06-16 11:45:00,Male,Black,28,,,,,
100051075,F180036603,2018-06-24 02:15:00,Male,White,32,Medium,,Light,Not of Hispanic Origin,
100051488,F180036851,2018-07-02 00:00:00,Male,Black,54,Medium,,Dark,Not of Hispanic Origin,
100051242,F180036696,2018-06-27 13:15:00,Male,Black,32,Medium,,Dark Brown,Not of Hispanic Origin,"WEARING A BLACK TSHIRT, BLACK JEANS, RED ADDIDAS SNEAKERS"
100050533,F180036270,2018-06-14 19:47:00,Female,White,24,Medium,Long,Fair,Not of Hispanic Origin,"MAROON DRESS, SANDALS"
100051384,F180036774,2018-06-29 18:05:00,Male,Black,23,Medium,,Medium Brown,Not of Hispanic Origin,
100051164,F180036648,2018-06-25 17:30:00,Male,Black,27,Small,,Dark,Hispanic Origin,BLACK JACKET GRAY SWEATPANTS
100051506,F180036861,2018-07-03 17:56:00,Male,Black,26,Medium,,Medium Brown,,
100050270,F180036115,2018-06-08 19:52:00,Male,White,19,Medium,,Light,Not of Hispanic Origin,
100050534,F180036270,2018-06-14 19:47:00,Male,Black,28,Heavy,Curly,Medium,Not of Hispanic Origin,WHITE DRESS SHIRT BLACK PANTS
100050544,F180036279,2018-06-14 00:00:00,Male,Black,33,,,,,
100050549,F180036280,2018-06-14 21:05:00,Male,Black,20,Medium,Short,Dark,Not of Hispanic Origin,"BLUE  T-SHIRT, GRAY SWEATPANTS, TAN SNEAKERS"
100051117,F180036627,2018-06-25 00:00:00,Male,Black,29,Small,,Medium,,
100051491,F180036851,2018-07-02 00:00:00,Male,Black,16,Thin,,Dark,Unknown,
100051016,F180036548,2018-06-21 15:00:00,Male,Black,42,,,,Unknown,"RED HAT, RED TANK TOP, GOLD CHAINS"
100051190,F180036658,2018-06-25 02:00:00,Male,Black,22,Thin,,Medium Brown,Not of Hispanic Origin,"BLK HOODIE, BLK SWEAT PANTS, BLK BACK PACK"
100051167,F180036651,2018-06-25 16:40:00,Male,Black,29,Medium,,Medium,Not of Hispanic Origin,
100050724,F180036346,2018-06-16 18:40:00,Male,Black,28,Medium,,Medium Brown,Not of Hispanic Origin,
100051493,F180036849,2018-07-02 00:00:00,Male,Black,32,Medium,,Medium,,
100050284,F180036133,2018-06-10 09:10:00,Male,White,57,Medium,Long,Light,Not of Hispanic Origin,"BLUE CAP WITH AMERICAN FLAG, GLASSES ORANGE VEST, RED LONG SLEEVE SHIRT, BLACK TANK TOP, BLACK JEANS, GREY/WHITE SNEAKERS, CARRYING A MULTI COLORED BACKPACK"
100050288,F180036042,2018-06-07 02:50:00,Male,Black,32,Thin,Short,,,"BLUE JEANS, WHITE T-SHIRT"
100050289,F180036086,2018-06-06 21:00:00,Male,Black,23,,,,,
100050773,F180036399,2018-06-18 20:59:00,Male,Black,33,Medium,,Dark,Not of Hispanic Origin,
100050290,F180036044,2018-06-07 02:40:00,Male,Black,20,Thin,,,,"BLUE JEANS, DARK COLORED JACKET"
100050570,F180036284,2018-06-14 10:01:00,Male,Black,24,Stocky,Short,Medium,Not of Hispanic Origin,
100050584,F180036293,2018-06-15 13:52:00,Male,White,31,,,,,"BLACK SHIRT, JEANS"
100051444,F180036821,2018-06-29 14:20:00,Male,Black,27,Thin,,Dark Brown,Not of Hispanic Origin,"WHITE TSHIRT, BLUE JEANS"
100050585,F180036293,2018-06-15 13:52:00,Female,White,24,,,,,"BLACK SHIRT, JEANS"
100050565,F180036202,2018-06-12 19:13:00,Male,Black,46,Thin,,Dark Brown,Not of Hispanic Origin,
100050401,F180036175,2018-06-11 17:15:00,Male,Black,26,,,,,
100050951,F180036531,2018-06-21 05:00:00,Male,Asian,34,Obese,Short,Dark Brown,Unknown,"WHITE T-SHIRT, KHAKI SHORTS"
100051272,F180036719,2018-06-27 14:46:00,Male,Black,34,Small,,Medium Brown,,
100050881,F180036486,2018-06-20 15:24:00,Male,Black,23,Small,,Dark Brown,Not of Hispanic Origin,RED STRIPED POLO SHIRT
100050994,F180036545,2018-06-21 15:50:00,Male,Black,29,Medium,,Light Brown,,
100050789,F180036402,2018-06-17 10:00:00,Male,Black,25,Small,,Medium Brown,Not of Hispanic Origin,
100050889,F180036495,2018-06-20 18:35:00,Male,Black,23,,,,,
100051363,F180036765,2018-06-29 00:00:00,Male,Black,17,,,,Not of Hispanic Origin,
100051213,F180036667,2018-06-25 18:25:00,Male,Black,26,Small,,Medium Brown,,
100050685,F180036355,2018-06-16 19:20:00,Male,White,54,Small,,,Not of Hispanic Origin,
100050911,F180036508,2018-06-21 03:15:00,Male,Black,23,Small,,Dark Brown,Not of Hispanic Origin,
100050799,F180036395,2018-06-18 15:53:00,Male,Black,25,Small,,Medium Brown,Unknown,"WHT T SHRT, BLUE SWEATPANTS"
100051061,F180036577,2018-06-23 01:25:00,Male,Black,21,Medium,,Medium Brown,Not of Hispanic Origin,"ORANGE SWEATSHIRT, DARK JEANS"
100051068,F180036585,2018-06-22 14:00:00,Male,Black,27,Medium,Short,Medium Brown,Not of Hispanic Origin,"ORANGE SHIRT, BLACK PANTS"
100050778,F180036399,2018-06-18 20:59:00,Male,Black,27,Medium,,Medium Brown,Not of Hispanic Origin,
100051335,F180036747,2018-06-28 21:15:00,Male,Black,27,Medium,,Medium,Not of Hispanic Origin,
100050701,F180036345,2018-06-16 17:12:00,Male,Black,24,Thin,,Medium,Not of Hispanic Origin,
100050729,F180036354,2018-06-16 19:30:00,Male,Black,28,Medium,,Medium Brown,Not of Hispanic Origin,
